trip_id,trip_datetime,time_of_day,distance_km,duration_minutes,surge_multiplier,fare_kes,fuel_cost_kes,driver_payout_kes,platform_cost_kes,total_cost_kes,profit_kes,profit_margin_pct,profit_per_km,profit_per_minute,day_of_week,hour
6066,2025-03-13 10:16:00,Off-Peak,2.2,9.14,1.16,295.96,29.83,216.05,33.54,279.42,16.54,5.59,7.52,1.81,Thursday,10
6067,2025-03-28 10:26:00,Off-Peak,1.15,7.54,1.1,150.0,14.71,123.0,47.51,185.22,-35.22,-23.48,-30.63,-4.67,Friday,10
6068,2025-02-20 14:27:00,Off-Peak,2.66,6.78,1.07,303.93,33.46,234.03,31.89,299.38,4.55,1.5,1.71,0.67,Thursday,14
6069,2025-02-21 08:58:00,Peak,5.11,14.7,1.26,539.55,74.81,393.87,45.93,514.61,24.94,4.62,4.88,1.7,Friday,8
6070,2025-01-07 08:31:00,Peak,19.44,43.66,1.34,1497.16,245.53,1167.78,31.09,1444.4,52.76,3.52,2.71,1.21,Tuesday,8
6071,2025-04-04 07:21:00,Peak,6.29,16.08,1.77,810.99,92.59,632.57,49.92,775.08,35.91,4.43,5.71,2.23,Friday,7
6072,2025-03-23 01:19:00,Off-Peak,8.13,18.04,1.06,665.76,139.67,479.35,24.19,643.21,22.55,3.39,2.77,1.25,Sunday,1
6073,2025-02-27 13:14:00,Off-Peak,4.39,7.87,1.03,341.93,73.14,246.19,32.3,351.63,-9.7,-2.84,-2.21,-1.23,Thursday,13
6074,2025-03-15 05:34:00,Off-Peak,5.54,13.26,1.09,420.04,85.81,344.43,42.7,472.94,-52.9,-12.59,-9.55,-3.99,Saturday,5
6075,2025-01-27 20:07:00,Peak,6.71,14.88,1.38,649.41,114.74,493.55,45.33,653.62,-4.21,-0.65,-0.63,-0.28,Monday,20
6076,2025-03-20 19:21:00,Peak,5.33,22.57,1.22,596.03,67.16,441.06,25.53,533.75,62.28,10.45,11.68,2.76,Thursday,19
6077,2025-01-17 19:34:00,Peak,9.26,26.38,1.39,846.73,145.01,651.98,32.78,829.77,16.96,2.0,1.83,0.64,Friday,19
6078,2025-01-03 23:01:00,Off-Peak,4.05,12.42,1.11,412.74,51.39,297.17,24.07,372.63,40.11,9.72,9.9,3.23,Friday,23
6079,2025-04-13 12:05:00,Off-Peak,2.07,8.19,1.11,289.89,30.82,208.72,53.37,292.91,-3.02,-1.04,-1.46,-0.37,Sunday,12
6080,2025-04-10 22:21:00,Off-Peak,1.7,5.0,1.07,231.23,25.13,168.8,59.35,253.28,-22.05,-9.54,-12.97,-4.41,Thursday,22
6081,2025-04-27 11:49:00,Off-Peak,11.16,27.85,1.09,784.52,151.66,627.62,31.35,810.63,-26.11,-3.33,-2.34,-0.94,Sunday,11
6082,2025-04-09 17:04:00,Peak,0.64,6.78,1.78,350.23,10.87,259.17,39.32,309.36,40.87,11.67,63.86,6.03,Wednesday,17
6083,2025-03-25 01:33:00,Off-Peak,5.48,9.51,1.08,391.43,73.27,301.4,40.26,414.93,-23.5,-6.0,-4.29,-2.47,Tuesday,1
6084,2025-01-27 11:34:00,Off-Peak,2.75,9.74,1.05,312.99,42.1,231.61,26.58,300.29,12.7,4.06,4.62,1.3,Monday,11
6085,2025-01-26 05:53:00,Off-Peak,9.48,22.82,1.05,607.75,141.16,467.97,46.7,655.83,-48.08,-7.91,-5.07,-2.11,Sunday,5
6086,2025-03-10 12:55:00,Off-Peak,6.42,12.49,1.09,538.74,93.67,414.83,40.67,549.17,-10.43,-1.94,-1.62,-0.84,Monday,12
6087,2025-04-02 07:18:00,Peak,6.53,23.66,1.66,874.38,79.67,664.53,40.55,784.75,89.63,10.25,13.73,3.79,Wednesday,7
6088,2025-04-13 05:58:00,Off-Peak,6.91,18.72,1.04,509.38,111.8,387.13,22.34,521.27,-11.89,-2.33,-1.72,-0.64,Sunday,5
6089,2025-02-17 10:26:00,Off-Peak,6.75,12.4,1.14,530.29,81.54,418.93,23.2,523.67,6.62,1.25,0.98,0.53,Monday,10
6090,2025-01-28 17:46:00,Peak,2.06,7.27,1.21,311.67,34.86,249.34,58.57,342.77,-31.1,-9.98,-15.1,-4.28,Tuesday,17
6091,2025-02-01 00:02:00,Off-Peak,4.57,12.01,1.08,349.35,62.15,262.01,57.59,381.75,-32.4,-9.27,-7.09,-2.7,Saturday,0
6092,2025-04-19 00:48:00,Off-Peak,3.34,7.28,1.16,335.4,42.48,258.26,20.73,321.47,13.93,4.15,4.17,1.91,Saturday,0
6093,2025-05-01 16:06:00,Off-Peak,3.81,6.85,1.07,341.08,55.24,276.27,41.62,373.13,-32.05,-9.4,-8.41,-4.68,Thursday,16
6094,2025-03-06 12:50:00,Off-Peak,6.82,16.36,1.11,478.24,104.76,353.9,22.59,481.25,-3.01,-0.63,-0.44,-0.18,Thursday,12
6095,2025-03-04 01:10:00,Off-Peak,11.2,27.45,1.04,799.06,155.23,655.23,51.73,862.19,-63.13,-7.9,-5.64,-2.3,Tuesday,1
6096,2025-02-06 09:01:00,Peak,10.95,24.6,1.65,1256.61,139.39,1005.29,21.97,1166.65,89.96,7.16,8.22,3.66,Thursday,9
6097,2025-01-30 20:49:00,Peak,7.61,29.21,1.23,808.72,92.16,614.63,41.97,748.76,59.96,7.41,7.88,2.05,Thursday,20
6098,2025-03-30 07:02:00,Peak,4.77,17.22,1.71,611.98,77.37,465.1,44.77,587.24,24.74,4.04,5.19,1.44,Sunday,7
6099,2025-02-04 23:07:00,Off-Peak,6.52,14.49,1.04,536.63,112.93,397.11,23.84,533.88,2.75,0.51,0.42,0.19,Tuesday,23
6100,2025-04-15 12:41:00,Off-Peak,10.09,18.28,1.17,731.95,127.13,548.96,43.77,719.86,12.09,1.65,1.2,0.66,Tuesday,12
6101,2025-02-21 04:52:00,Off-Peak,3.79,8.04,1.07,340.87,50.71,265.88,57.67,374.26,-33.39,-9.8,-8.81,-4.15,Friday,4
6102,2025-04-05 08:55:00,Peak,6.34,18.38,1.63,741.2,76.84,533.66,23.89,634.39,106.81,14.41,16.85,5.81,Saturday,8
6103,2025-01-11 02:04:00,Off-Peak,4.36,8.41,1.06,395.12,75.47,284.49,47.39,407.35,-12.23,-3.1,-2.81,-1.45,Saturday,2
6104,2025-03-06 23:45:00,Off-Peak,3.75,10.53,1.18,290.32,55.01,238.06,30.85,323.92,-33.6,-11.57,-8.96,-3.19,Thursday,23
6105,2025-04-08 23:26:00,Off-Peak,6.08,16.11,1.03,423.79,106.7,313.6,30.94,451.24,-27.45,-6.48,-4.51,-1.7,Tuesday,23
6106,2025-01-03 00:47:00,Off-Peak,4.79,13.95,1.04,316.66,70.94,253.33,41.77,366.04,-49.38,-15.59,-10.31,-3.54,Friday,0
6107,2025-04-17 17:38:00,Peak,7.72,21.8,1.5,808.77,132.55,630.84,57.11,820.5,-11.73,-1.45,-1.52,-0.54,Thursday,17
6108,2025-04-28 04:06:00,Off-Peak,4.84,9.31,1.02,370.01,85.72,281.21,29.23,396.16,-26.15,-7.07,-5.4,-2.81,Monday,4
6109,2025-04-05 18:50:00,Peak,5.71,17.41,1.32,526.55,80.0,415.97,59.73,555.7,-29.15,-5.54,-5.11,-1.67,Saturday,18
6110,2025-02-20 06:53:00,Peak,2.06,6.89,1.77,446.12,32.63,325.67,23.66,381.96,64.16,14.38,31.15,9.31,Thursday,6
6111,2025-03-19 09:50:00,Peak,10.38,22.82,1.79,1231.63,166.08,985.3,57.61,1208.99,22.64,1.84,2.18,0.99,Wednesday,9
6112,2025-02-11 13:32:00,Off-Peak,10.51,21.28,1.08,766.95,127.49,621.23,20.71,769.43,-2.48,-0.32,-0.24,-0.12,Tuesday,13
6113,2025-04-06 00:19:00,Off-Peak,3.34,12.77,1.18,435.48,48.86,326.61,26.49,401.96,33.52,7.7,10.04,2.62,Sunday,0
6114,2025-02-05 14:12:00,Off-Peak,3.57,8.83,1.11,340.08,61.15,255.06,59.06,375.27,-35.19,-10.35,-9.86,-3.99,Wednesday,14
6115,2025-01-13 08:41:00,Peak,7.06,19.4,1.36,709.71,124.82,518.09,30.64,673.55,36.16,5.1,5.12,1.86,Monday,8
6116,2025-03-15 15:24:00,Off-Peak,4.48,10.58,1.14,373.96,77.95,302.91,20.28,401.14,-27.18,-7.27,-6.07,-2.57,Saturday,15
6117,2025-02-07 13:05:00,Off-Peak,7.56,15.29,1.13,591.83,134.87,473.46,55.4,663.73,-71.9,-12.15,-9.51,-4.7,Friday,13
6118,2025-01-29 13:35:00,Off-Peak,14.48,28.49,1.2,1067.19,230.52,811.06,56.56,1098.14,-30.95,-2.9,-2.14,-1.09,Wednesday,13
6119,2025-02-05 15:18:00,Off-Peak,3.46,8.65,1.05,386.82,46.36,293.98,49.78,390.12,-3.3,-0.85,-0.95,-0.38,Wednesday,15
6120,2025-04-27 22:34:00,Off-Peak,10.89,23.83,1.13,818.51,168.25,622.07,57.58,847.9,-29.39,-3.59,-2.7,-1.23,Sunday,22
6121,2025-03-06 07:24:00,Peak,3.03,8.88,1.23,381.23,44.03,289.73,30.63,364.39,16.84,4.42,5.56,1.9,Thursday,7
6122,2025-01-03 15:46:00,Off-Peak,3.8,13.93,1.02,341.57,51.49,259.59,45.81,356.89,-15.32,-4.49,-4.03,-1.1,Friday,15
6123,2025-02-20 11:48:00,Off-Peak,7.09,16.46,1.0,374.23,117.98,273.19,49.69,440.86,-66.63,-17.8,-9.4,-4.05,Thursday,11
6124,2025-03-11 22:06:00,Off-Peak,9.19,17.68,1.2,726.07,145.02,522.77,58.94,726.73,-0.66,-0.09,-0.07,-0.04,Tuesday,22
6125,2025-02-27 07:36:00,Peak,14.22,41.89,1.68,1539.06,238.04,1231.25,55.93,1525.22,13.84,0.9,0.97,0.33,Thursday,7
6126,2025-01-04 12:49:00,Off-Peak,17.23,34.16,1.16,1152.64,234.67,864.48,22.36,1121.51,31.13,2.7,1.81,0.91,Saturday,12
6127,2025-01-30 14:23:00,Off-Peak,5.16,16.84,1.1,491.14,89.89,378.18,33.56,501.63,-10.49,-2.14,-2.03,-0.62,Thursday,14
6128,2025-03-03 18:06:00,Peak,6.29,14.43,1.38,675.35,84.47,506.51,44.6,635.58,39.77,5.89,6.32,2.76,Monday,18
6129,2025-03-24 09:21:00,Peak,7.82,20.29,1.29,673.18,122.07,511.62,54.22,687.91,-14.73,-2.19,-1.88,-0.73,Monday,9
6130,2025-01-19 20:05:00,Peak,6.11,21.25,1.37,659.05,75.4,481.11,31.19,587.7,71.35,10.83,11.68,3.36,Sunday,20
6131,2025-01-13 17:10:00,Peak,5.12,17.85,1.43,598.86,78.08,455.13,20.32,553.53,45.33,7.57,8.85,2.54,Monday,17
6132,2025-01-27 15:37:00,Off-Peak,4.27,9.43,1.15,447.79,53.76,344.8,27.48,426.04,21.75,4.86,5.09,2.31,Monday,15
6133,2025-02-01 02:09:00,Off-Peak,9.27,18.99,1.11,698.05,129.69,558.44,37.01,725.14,-27.09,-3.88,-2.92,-1.43,Saturday,2
6134,2025-02-21 19:53:00,Peak,14.28,46.99,1.25,1216.71,245.04,912.53,22.45,1180.02,36.69,3.02,2.57,0.78,Friday,19
6135,2025-03-02 16:46:00,Off-Peak,1.86,6.41,1.0,214.58,32.29,156.64,21.69,210.62,3.96,1.85,2.13,0.62,Sunday,16
6136,2025-04-18 18:48:00,Peak,5.41,19.48,1.26,572.66,89.81,458.13,36.06,584.0,-11.34,-1.98,-2.1,-0.58,Friday,18
6137,2025-01-30 01:49:00,Off-Peak,1.9,6.6,1.08,285.34,27.0,216.86,45.92,289.78,-4.44,-1.56,-2.34,-0.67,Thursday,1
6138,2025-03-05 08:26:00,Peak,8.93,26.71,1.76,1199.13,138.15,971.3,48.42,1157.87,41.26,3.44,4.62,1.54,Wednesday,8
6139,2025-02-09 23:21:00,Off-Peak,3.73,14.95,1.13,371.2,49.76,304.38,41.31,395.45,-24.25,-6.53,-6.5,-1.62,Sunday,23
6140,2025-04-17 04:02:00,Off-Peak,13.09,20.37,1.16,902.41,210.36,730.95,37.43,978.74,-76.33,-8.46,-5.83,-3.75,Thursday,4
6141,2025-02-11 22:36:00,Off-Peak,5.7,13.83,1.09,441.13,80.26,326.44,20.75,427.45,13.68,3.1,2.4,0.99,Tuesday,22
6142,2025-03-18 13:55:00,Off-Peak,9.0,17.79,1.07,620.01,119.97,465.01,30.5,615.48,4.53,0.73,0.5,0.25,Tuesday,13
6143,2025-01-01 08:44:00,Peak,3.41,9.83,1.27,452.5,52.89,362.0,46.79,461.68,-9.18,-2.03,-2.69,-0.93,Wednesday,8
6144,2025-01-27 17:50:00,Peak,6.91,24.53,1.73,882.14,87.55,670.43,37.98,795.96,86.18,9.77,12.47,3.51,Monday,17
6145,2025-03-04 17:31:00,Peak,6.86,19.39,1.67,861.04,110.58,645.78,30.56,786.92,74.12,8.61,10.8,3.82,Tuesday,17
6146,2025-02-10 20:15:00,Peak,8.14,22.52,1.3,789.21,106.8,591.91,29.18,727.89,61.32,7.77,7.53,2.72,Monday,20
6147,2025-02-11 14:45:00,Off-Peak,4.07,12.25,1.1,435.33,62.35,339.56,20.69,422.6,12.73,2.92,3.13,1.04,Tuesday,14
6148,2025-03-03 16:35:00,Off-Peak,12.4,27.36,1.1,924.36,178.06,748.73,53.0,979.79,-55.43,-6.0,-4.47,-2.03,Monday,16
6149,2025-04-20 23:46:00,Off-Peak,7.84,15.97,1.13,625.27,120.74,487.71,55.12,663.57,-38.3,-6.13,-4.89,-2.4,Sunday,23
6150,2025-01-11 03:27:00,Off-Peak,13.87,24.99,1.19,1019.41,186.97,795.14,34.63,1016.74,2.67,0.26,0.19,0.11,Saturday,3
6151,2025-03-31 02:24:00,Off-Peak,2.1,6.07,1.12,244.7,29.11,193.31,48.05,270.47,-25.77,-10.53,-12.27,-4.25,Monday,2
6152,2025-01-17 00:10:00,Off-Peak,6.94,13.42,1.11,460.67,89.11,368.54,22.6,480.25,-19.58,-4.25,-2.82,-1.46,Friday,0
6153,2025-03-08 23:07:00,Off-Peak,5.55,10.99,1.01,394.03,92.46,319.16,55.55,467.17,-73.14,-18.56,-13.18,-6.66,Saturday,23
6154,2025-01-22 06:28:00,Peak,17.46,51.86,1.24,1386.66,216.85,1026.13,56.27,1299.25,87.41,6.3,5.01,1.69,Wednesday,6
6155,2025-04-22 03:02:00,Off-Peak,9.41,17.64,1.04,679.11,134.19,556.87,26.27,717.33,-38.22,-5.63,-4.06,-2.17,Tuesday,3
6156,2025-04-24 13:31:00,Off-Peak,6.17,13.1,1.01,514.6,90.64,385.95,51.22,527.81,-13.21,-2.57,-2.14,-1.01,Thursday,13
6157,2025-01-22 20:51:00,Peak,9.05,23.61,1.65,1026.05,119.19,769.54,38.93,927.66,98.39,9.59,10.87,4.17,Wednesday,20
6158,2025-03-09 15:08:00,Off-Peak,4.67,12.8,1.14,479.72,66.83,369.38,47.24,483.45,-3.73,-0.78,-0.8,-0.29,Sunday,15
6159,2025-04-06 17:26:00,Peak,8.35,20.43,1.28,745.86,121.16,559.4,38.99,719.55,26.31,3.53,3.15,1.29,Sunday,17
6160,2025-02-21 00:18:00,Off-Peak,23.43,49.39,1.17,1613.46,312.79,1193.96,23.15,1529.9,83.56,5.18,3.57,1.69,Friday,0
6161,2025-01-16 13:18:00,Off-Peak,4.24,11.02,1.03,353.56,67.16,289.92,53.6,410.68,-57.12,-16.16,-13.47,-5.18,Thursday,13
6162,2025-04-03 21:17:00,Off-Peak,6.87,16.5,1.06,505.84,83.75,369.26,23.43,476.44,29.4,5.81,4.28,1.78,Thursday,21
6163,2025-03-08 10:39:00,Off-Peak,3.63,5.01,1.05,295.29,47.88,242.14,34.41,324.43,-29.14,-9.87,-8.03,-5.82,Saturday,10
6164,2025-04-24 11:36:00,Off-Peak,3.18,6.1,1.07,285.61,50.05,222.78,59.44,332.27,-46.66,-16.34,-14.67,-7.65,Thursday,11
6165,2025-03-25 05:09:00,Off-Peak,10.96,25.59,1.05,724.36,172.84,593.98,37.07,803.89,-79.53,-10.98,-7.26,-3.11,Tuesday,5
6166,2025-02-07 16:43:00,Off-Peak,2.64,11.88,1.1,348.96,35.88,282.66,52.81,371.35,-22.39,-6.42,-8.48,-1.88,Friday,16
6167,2025-01-27 19:45:00,Peak,8.27,24.46,1.44,900.34,133.15,702.27,26.76,862.18,38.16,4.24,4.61,1.56,Monday,19
6168,2025-02-17 16:38:00,Off-Peak,10.55,17.78,1.2,768.68,156.35,599.57,53.2,809.12,-40.44,-5.26,-3.83,-2.27,Monday,16
6169,2025-02-02 15:29:00,Off-Peak,4.8,13.86,1.01,359.65,72.77,294.91,38.45,406.13,-46.48,-12.92,-9.68,-3.35,Sunday,15
6170,2025-01-27 10:59:00,Off-Peak,13.57,25.17,1.03,848.82,189.98,653.59,40.4,883.97,-35.15,-4.14,-2.59,-1.4,Monday,10
6171,2025-04-06 23:54:00,Off-Peak,12.85,25.36,1.01,772.78,230.14,571.86,58.75,860.75,-87.97,-11.38,-6.85,-3.47,Sunday,23
6172,2025-04-29 04:10:00,Off-Peak,4.79,12.04,1.13,392.89,78.65,322.17,55.45,456.27,-63.38,-16.13,-13.23,-5.26,Tuesday,4
6173,2025-03-09 22:53:00,Off-Peak,2.32,7.49,1.01,242.95,31.3,182.21,33.91,247.42,-4.47,-1.84,-1.93,-0.6,Sunday,22
6174,2025-03-02 00:20:00,Off-Peak,8.68,16.29,1.17,683.38,116.49,498.87,57.98,673.34,10.04,1.47,1.16,0.62,Sunday,0
6175,2025-02-23 05:09:00,Off-Peak,6.05,18.62,1.1,522.65,100.73,412.89,24.12,537.74,-15.09,-2.89,-2.49,-0.81,Sunday,5
6176,2025-03-02 02:00:00,Off-Peak,7.14,12.34,1.11,532.1,102.32,404.4,21.05,527.77,4.33,0.81,0.61,0.35,Sunday,2
6177,2025-02-09 22:12:00,Off-Peak,8.62,16.35,1.11,615.38,108.18,467.69,41.31,617.18,-1.8,-0.29,-0.21,-0.11,Sunday,22
6178,2025-01-26 22:06:00,Off-Peak,1.99,10.52,1.03,283.53,24.3,221.15,50.8,296.25,-12.72,-4.49,-6.39,-1.21,Sunday,22
6179,2025-03-10 14:21:00,Off-Peak,4.6,10.41,1.04,398.93,66.61,291.22,28.84,386.67,12.26,3.07,2.67,1.18,Monday,14
6180,2025-01-13 01:39:00,Off-Peak,16.38,36.89,1.06,1071.83,237.35,846.75,23.21,1107.31,-35.48,-3.31,-2.17,-0.96,Monday,1
6181,2025-03-01 19:10:00,Peak,7.28,20.69,1.56,804.79,118.23,619.69,53.82,791.74,13.05,1.62,1.79,0.63,Saturday,19
6182,2025-01-09 11:40:00,Off-Peak,8.99,19.06,1.04,678.14,138.9,522.17,59.45,720.52,-42.38,-6.25,-4.71,-2.22,Thursday,11
6183,2025-03-13 07:22:00,Peak,6.88,16.17,1.27,575.31,114.35,466.0,47.77,628.12,-52.81,-9.18,-7.68,-3.27,Thursday,7
6184,2025-03-22 00:59:00,Off-Peak,8.82,20.69,1.19,691.23,122.69,552.98,59.01,734.68,-43.45,-6.29,-4.93,-2.1,Saturday,0
6185,2025-01-25 08:18:00,Peak,12.68,38.51,1.21,982.55,199.71,756.56,53.31,1009.58,-27.03,-2.75,-2.13,-0.7,Saturday,8
6186,2025-04-16 13:37:00,Off-Peak,1.22,5.0,1.16,226.15,21.12,176.4,30.07,227.59,-1.44,-0.64,-1.18,-0.29,Wednesday,13
6187,2025-04-04 09:23:00,Peak,10.12,35.9,1.67,1174.04,125.69,939.23,24.39,1089.31,84.73,7.22,8.37,2.36,Friday,9
6188,2025-03-21 12:59:00,Off-Peak,6.1,13.61,1.06,479.64,99.12,364.53,52.36,516.01,-36.37,-7.58,-5.96,-2.67,Friday,12
6189,2025-02-02 17:34:00,Peak,11.21,39.63,1.28,1023.15,182.72,808.29,46.38,1037.39,-14.24,-1.39,-1.27,-0.36,Sunday,17
6190,2025-03-24 21:12:00,Off-Peak,4.92,16.38,1.03,469.72,82.46,361.68,52.52,496.66,-26.94,-5.74,-5.48,-1.64,Monday,21
6191,2025-01-10 18:09:00,Peak,4.79,16.78,1.62,660.91,65.19,508.9,48.73,622.82,38.09,5.76,7.95,2.27,Friday,18
6192,2025-01-14 23:13:00,Off-Peak,2.55,8.13,1.13,309.98,36.97,254.18,40.21,331.36,-21.38,-6.9,-8.38,-2.63,Tuesday,23
6193,2025-02-05 05:16:00,Off-Peak,6.21,10.84,1.16,530.87,83.46,382.23,57.63,523.32,7.55,1.42,1.22,0.7,Wednesday,5
6194,2025-03-14 03:08:00,Off-Peak,2.42,8.28,1.19,220.41,33.52,167.51,50.14,251.17,-30.76,-13.96,-12.71,-3.71,Friday,3
6195,2025-04-13 16:37:00,Off-Peak,5.85,14.09,1.14,503.46,104.19,407.8,20.34,532.33,-28.87,-5.73,-4.94,-2.05,Sunday,16
6196,2025-03-24 12:21:00,Off-Peak,7.13,16.67,1.03,478.46,104.6,387.55,48.17,540.32,-61.86,-12.93,-8.68,-3.71,Monday,12
6197,2025-03-15 18:38:00,Peak,3.84,13.41,1.35,441.73,65.63,348.97,41.77,456.37,-14.64,-3.31,-3.81,-1.09,Saturday,18
6198,2025-02-05 23:55:00,Off-Peak,1.81,7.29,1.17,265.01,30.35,206.71,25.53,262.59,2.42,0.91,1.34,0.33,Wednesday,23
6199,2025-03-20 21:58:00,Off-Peak,1.44,5.0,1.04,251.09,21.12,198.36,37.41,256.89,-5.8,-2.31,-4.03,-1.16,Thursday,21
6200,2025-03-02 06:10:00,Peak,3.07,9.03,1.24,294.2,55.11,220.65,40.97,316.73,-22.53,-7.66,-7.34,-2.5,Sunday,6
6201,2025-01-01 07:13:00,Peak,1.35,5.32,1.62,336.85,23.0,259.37,38.74,321.11,15.74,4.67,11.66,2.96,Wednesday,7
6202,2025-01-12 19:09:00,Peak,7.01,16.03,1.44,723.52,104.45,557.11,37.38,698.94,24.58,3.4,3.51,1.53,Sunday,19
6203,2025-01-19 05:30:00,Off-Peak,23.82,47.29,1.18,1646.89,330.15,1202.23,45.25,1577.63,69.26,4.21,2.91,1.46,Sunday,5
6204,2025-04-22 00:20:00,Off-Peak,2.52,6.74,1.13,383.68,31.37,310.78,46.34,388.49,-4.81,-1.25,-1.91,-0.71,Tuesday,0
6205,2025-01-10 01:08:00,Off-Peak,27.28,45.18,1.02,1621.15,403.47,1248.29,47.9,1699.66,-78.51,-4.84,-2.88,-1.74,Friday,1
6206,2025-03-07 14:27:00,Off-Peak,6.84,13.92,1.19,586.99,96.85,475.46,50.46,622.77,-35.78,-6.1,-5.23,-2.57,Friday,14
6207,2025-03-27 15:20:00,Off-Peak,7.78,15.99,1.05,583.19,126.58,443.22,53.33,623.13,-39.94,-6.85,-5.13,-2.5,Thursday,15
6208,2025-02-08 16:48:00,Off-Peak,1.91,6.35,1.07,246.08,23.15,187.02,42.97,253.14,-7.06,-2.87,-3.7,-1.11,Saturday,16
6209,2025-01-16 07:35:00,Peak,7.22,22.51,1.44,800.69,122.67,592.51,22.92,738.1,62.59,7.82,8.67,2.78,Thursday,7
6210,2025-02-20 12:49:00,Off-Peak,4.4,9.49,1.01,360.94,63.8,281.53,34.59,379.92,-18.98,-5.26,-4.31,-2.0,Thursday,12
6211,2025-02-19 22:30:00,Off-Peak,15.75,30.48,1.1,1062.83,233.42,818.38,20.15,1071.95,-9.12,-0.86,-0.58,-0.3,Wednesday,22
6212,2025-02-15 09:53:00,Peak,1.45,6.46,1.27,241.51,18.99,195.62,43.81,258.42,-16.91,-7.0,-11.66,-2.62,Saturday,9
6213,2025-03-08 10:33:00,Off-Peak,4.46,10.74,1.08,401.97,78.59,305.5,59.0,443.09,-41.12,-10.23,-9.22,-3.83,Saturday,10
6214,2025-01-11 19:53:00,Peak,3.49,10.35,1.41,503.49,50.22,392.72,53.08,496.02,7.47,1.48,2.14,0.72,Saturday,19
6215,2025-01-28 05:40:00,Off-Peak,7.99,16.23,1.15,648.85,136.31,512.59,39.45,688.35,-39.5,-6.09,-4.94,-2.43,Tuesday,5
6216,2025-04-17 08:45:00,Peak,0.79,8.33,1.68,321.96,10.6,241.47,48.33,300.4,21.56,6.7,27.29,2.59,Thursday,8
6217,2025-01-19 13:35:00,Off-Peak,15.45,31.37,1.03,852.9,194.36,690.85,49.68,934.89,-81.99,-9.61,-5.31,-2.61,Sunday,13
6218,2025-02-26 15:44:00,Off-Peak,7.79,16.25,1.07,588.38,123.16,447.17,43.79,614.12,-25.74,-4.37,-3.3,-1.58,Wednesday,15
6219,2025-04-11 08:43:00,Peak,7.45,29.33,1.42,809.56,133.43,631.46,55.42,820.31,-10.75,-1.33,-1.44,-0.37,Friday,8
6220,2025-01-16 17:57:00,Peak,2.62,7.94,1.29,304.94,41.61,237.85,32.87,312.33,-7.39,-2.42,-2.82,-0.93,Thursday,17
6221,2025-02-25 20:22:00,Peak,10.47,34.27,1.68,1220.74,163.86,927.76,46.94,1138.56,82.18,6.73,7.85,2.4,Tuesday,20
6222,2025-01-23 00:55:00,Off-Peak,9.81,16.42,1.14,712.43,143.72,527.2,22.59,693.51,18.92,2.66,1.93,1.15,Thursday,0
6223,2025-02-16 14:49:00,Off-Peak,13.4,24.84,1.04,855.49,183.58,667.28,25.53,876.39,-20.9,-2.44,-1.56,-0.84,Sunday,14
6224,2025-03-27 11:46:00,Off-Peak,5.17,15.14,1.07,471.93,75.38,358.67,57.54,491.59,-19.66,-4.17,-3.8,-1.3,Thursday,11
6225,2025-02-24 06:39:00,Peak,1.79,9.62,1.26,292.72,23.07,222.47,41.72,287.26,5.46,1.87,3.05,0.57,Monday,6
6226,2025-03-13 06:24:00,Peak,3.96,17.26,1.58,570.43,53.74,439.23,50.18,543.15,27.28,4.78,6.89,1.58,Thursday,6
6227,2025-02-17 05:59:00,Off-Peak,11.48,21.36,1.02,722.36,171.28,570.66,54.77,796.71,-74.35,-10.29,-6.48,-3.48,Monday,5
6228,2025-04-06 00:12:00,Off-Peak,4.48,14.08,1.2,463.28,57.66,365.99,57.37,481.02,-17.74,-3.83,-3.96,-1.26,Sunday,0
6229,2025-02-26 11:33:00,Off-Peak,19.74,41.48,1.16,1383.76,330.64,1051.66,23.59,1405.89,-22.13,-1.6,-1.12,-0.53,Wednesday,11
6230,2025-01-25 00:37:00,Off-Peak,10.63,25.45,1.08,807.72,128.3,589.64,48.07,766.01,41.71,5.16,3.92,1.64,Saturday,0
6231,2025-02-09 10:06:00,Off-Peak,18.11,30.86,1.12,1206.57,252.27,965.26,45.19,1262.72,-56.15,-4.65,-3.1,-1.82,Sunday,10
6232,2025-04-27 11:58:00,Off-Peak,4.66,11.95,1.18,488.53,70.37,385.94,44.01,500.32,-11.79,-2.41,-2.53,-0.99,Sunday,11
6233,2025-02-02 16:58:00,Off-Peak,8.46,20.94,1.11,682.61,148.64,546.09,25.82,720.55,-37.94,-5.56,-4.48,-1.81,Sunday,16
6234,2025-01-02 19:17:00,Peak,3.09,12.06,1.3,405.59,47.71,304.19,50.93,402.83,2.76,0.68,0.89,0.23,Thursday,19
6235,2025-01-05 20:17:00,Peak,10.98,27.13,1.43,1004.3,151.19,813.48,32.62,997.29,7.01,0.7,0.64,0.26,Sunday,20
6236,2025-03-24 15:25:00,Off-Peak,8.87,12.56,1.17,682.35,125.16,511.76,28.89,665.81,16.54,2.42,1.86,1.32,Monday,15
6237,2025-01-06 22:45:00,Off-Peak,10.25,21.88,1.13,818.04,143.81,613.53,48.29,805.63,12.41,1.52,1.21,0.57,Monday,22
6238,2025-02-02 08:40:00,Peak,4.96,14.5,1.59,681.37,64.88,524.65,28.61,618.14,63.23,9.28,12.75,4.36,Sunday,8
6239,2025-01-08 18:52:00,Peak,7.03,19.34,1.72,934.71,90.48,766.46,39.95,896.89,37.82,4.05,5.38,1.96,Wednesday,18
